# ---$r/a_\mathrm{H}$---	---Y---
-1.14747 0.00876828
-1.13749 0.00876537
-1.12751 0.00884835
-1.11753 0.00893461
-1.10756 0.0089373
-1.09758 0.00902906
-1.0876 0.00912551
-1.07762 0.00932022
-1.06764 0.00933084
-1.05767 0.00943923
-1.04769 0.00955101
-1.03771 0.00967028
-1.02773 0.0096929
-1.01775 0.00971375
-1.00778 0.00984308
-0.997799 0.0100879
-0.987821 0.0101222
-0.977843 0.0102677
-0.967865 0.0103113
-0.957887 0.0104702
-0.947909 0.0105179
-0.937931 0.0105608
-0.927953 0.0106995
-0.917975 0.010915
-0.907997 0.0110641
-0.898019 0.0110637
-0.888041 0.011213
-0.878063 0.0113978
-0.868085 0.0114852
-0.858107 0.0115836
-0.848129 0.0118162
-0.838151 0.0119413
-0.828173 0.0120698
-0.818195 0.0122086
-0.808217 0.0123578
-0.798239 0.0125118
-0.788261 0.0126737
-0.778283 0.0128463
-0.768305 0.0128917
-0.758327 0.0132088
-0.748349 0.0133997
-0.738371 0.0134623
-0.728393 0.0136747
-0.718415 0.0138912
-0.708437 0.0141149
-0.698459 0.014355
-0.688481 0.0144478
-0.678503 0.0146988
-0.668525 0.0148098
-0.658547 0.0152452
-0.648569 0.015363
-0.638591 0.0156584
-0.628613 0.0157971
-0.618635 0.01612
-0.608657 0.0162702
-0.598679 0.016803
-0.588701 0.0169701
-0.578723 0.0173522
-0.568745 0.017546
-0.558767 0.0177481
-0.548789 0.0181721
-0.538811 0.0183869
-0.528833 0.0188527
-0.518855 0.0193398
-0.508877 0.019605
-0.498899 0.0201371
-0.488921 0.0204345
-0.478943 0.0207432
-0.468965 0.0210728
-0.458987 0.0216937
-0.449009 0.0223522
-0.439031 0.0224407
-0.429053 0.0235012
-0.419075 0.0239375
-0.409097 0.0244032
-0.399119 0.0252618
-0.389142 0.0257911
-0.379164 0.0263403
-0.369186 0.0273513
-0.359208 0.0275425
-0.34923 0.0286685
-0.339252 0.0294031
-0.329274 0.0301524
-0.319296 0.0309079
-0.309318 0.0317734
-0.29934 0.0333414
-0.289362 0.0349726
-0.279384 0.036069
-0.269406 0.0365341
-0.259428 0.0386154
-0.24945 0.0399601
-0.239472 0.0414243
-0.229494 0.0430278
-0.219516 0.0459883
-0.209538 0.0476129
-0.19956 0.0498762
-0.189582 0.0526019
-0.179604 0.0554311
-0.169626 0.0588134
-0.159648 0.0622071
-0.14967 0.06648
-0.139692 0.071147
